pr2_accession	genbank_accession	start	end	kingdom	supergroup	division	class	order	family	genus	species	chimera	chimera_remark	reference_sequence	gb_date	gb_locus	gb_definition	gb_organism	gb_taxonomy	gb_strain	gb_culture_collection	gb_clone	gb_isolate	gb_isolation_source	gb_specimen_voucher	gb_host	gb_collection_date	gb_environmental_sample	gb_country	gb_lat_lon	gb_collected_by	gb_note	gb_publication	gb_authors	gb_journal	eukref_publication	eukref_authors	eukref_journal	eukref_name	eukref_source	eukref_env_material	eukref_env_biome	eukref_biotic_relationship	eukref_specific_host	eukref_geo_loc_name	eukref_notes	pr2_sample_type	pr2_sample_method	pr2_ocean	pr2_latitude	pr2_longitude	pr2_sequence_origin	pr2_size_fraction	pr2_size_fraction_min	pr2_size_fraction_max
GU647169.1.1529_U	GU647169	1	1529	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C2	Salpingoecidae_Group_C2_X	Salpingoecidae_Group_C2_X_sp.					ENV	Uncultured freshwater eukaryote clone AP_dino18S-4 18S small					AP_dino18S-4		">5 micrometer fraction of surface water, Long Island Sound, Avery Point (AP)"""					USA	41.32 N 72.06 W		"similar to Salpingoeca napiformis strain ATCC 50153 (INSD accession EU011929)"""															environmental			41.32	-72.06				
ACSY01000555.992.3090_U	ACSY01000555	992	3090	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_O	Salpingoeca_O	Salpingoeca_O_sp.																																												
GU825288.1.1066_U	GU825288	1	1066	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Acanthoecidae_Group_G	Acanthoecidae_Group_G_X	Acanthoecidae_Group_G_X_sp.					ENV	Uncultured eukaryote clone BC95F13RM3A11 18S ribosomal RNA gene,					BC95F13RM3A11		"anoxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
JN825692.1.1073_U	JN825692	1	1073	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C3	Salpingoecidae_Group_C3_X	Salpingoecidae_Group_C3_X_sp.					ENV	Uncultured choanoflagellate clone Alchichica_AQ1_5E_44 small					Alchichica_AQ1_5E_44		"microbialites from Alchichica alkaline lake maintained in aquarium"""					Mexico																		environmental								
HQ870522.1.842_U	HQ870522	1	842	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_X_Group_L	Choanoflagellatea_X_Group_L_X	Choanoflagellatea_X_Group_L_X_sp.					ENV	Uncultured eukaryote clone SIAA472 18S ribosomal RNA gene, partial					SIAA472		"Saanich Inlet, micro-oxic marine water column, 120 m depth"""			14-Apr-2008		Canada: Vancouver																		environmental								
AY149899.1.1813_U	AY149899	1	1813	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_I	Stephanoeca_Group_I	Stephanoeca_diplocostata			1		INV	Stephanoeca diplocostata 18S small subunit ribosomal RNA gene,			ATCC 50456																											culture								
FN690464.1.1684_U	FN690464	1	1684	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_D	Stephanoecidae_Group_D_X	Stephanoecidae_Group_D_X_sp.					ENV	Uncultured eukaryote partial 18S rRNA gene, clone 1-A1.					1-A1		sea water					Finland:Gulf of Finland	59.51 N 23.15 E																	environmental			59.51	23.15				
DQ310315.1.1333_U	DQ310315	1	1333	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.			1		ENV	Uncultured marine eukaryote clone FV36_CilH12 small subunit					FV36_CilH12		"super-sulfidic anoxic fjord water samples"""					Norway: Framvaren																		environmental								
FJ971786.1.896_U	FJ971786	1	896	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.					ENV	Uncultured marine eukaryote clone Ar1337d93 18S ribosomal RNA gene,					Ar1337d93		"Canada Basin, Arctic Ocean at 57 m depth"""			15-Aug-2007			76.999 N 140.187 W																	environmental			76.999	-140.187				
GQ330606.1.1435_U	GQ330606	1	1435	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellida_X	Choanoflagellida_XX	Choanoflagellida_XX_Clade-2	Choanoflagellida_XX_Clade-2_X	Choanoflagellida_XX_Clade-2_X_sp.					ENV	Uncultured Codonosigidae clone PR5_4E_81 18S ribosomal RNA gene,					PR5_4E_81		"water from Praz Rodet peat bog, Jura Mountains"""					Switzerland																		environmental								
DQ103822.1.1560_U	DQ103822	1	1560	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_M	Monosigidae_Group_M_X	Monosigidae_Group_M_X_sp.					ENV	Uncultured marine eukaryote clone M1_18C07 small subunit ribosomal					M1_18C07		anoxic Mariager Fjord																							environmental								
GU824860.1.1388_U	GU824860	1	1388	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_B	Monosigidae_Group_B_X	Monosigidae_Group_B_X_sp.					ENV	Uncultured eukaryote clone BCA3F14RJ3C02 18S ribosomal RNA gene,					BCA3F14RJ3C02		"oxygenated water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
DQ310312.1.1333_U	DQ310312	1	1333	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.			1		ENV	Uncultured marine eukaryote clone FV36_CilG10 small subunit					FV36_CilG10		"super-sulfidic anoxic fjord water samples"""					Norway: Framvaren																		environmental								
AF084230.1.1765_U	AF084230	1	1765	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosiga	Monosiga_ovata			1		INV	Monosiga ovata 18S ribosomal RNA gene, partial sequence.																																						
GU824879.1.1060_U	GU824879	1	1060	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_XX	Choanoflagellatea_XXX	Choanoflagellatea_XXX_sp.					ENV	Uncultured eukaryote clone BCA5F13RM2D10 18S ribosomal RNA gene,					BCA5F13RM2D10		"oxygenated water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
HM561135.1.922_U	HM561135	1	922	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_D	Stephanoecidae_Group_D_X	Stephanoecidae_Group_D_X_sp.					ENV	Uncultured choanoflagellate clone CFL133DB12 18S ribosomal RNA					CFL133DB12		ocean water at 10m depth			09-Apr-2008		Canada	71.31 N 124.57 W		PCR_primers=fwd_name: 336f, rev_name: eukr															environmental			71.31	-124.57				
FJ848489.1.1551_U	FJ848489	1	1551	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_X_Group_P	Choanoflagellatea_X_Group_P_X	Choanoflagellatea_X_Group_P_X_sp.					ENV	Uncultured eukaryote clone DLN-J-82 small subunit ribosomal RNA					DLN-J-82		Gayal fecal sample					"China: Yunnan, Fugong, Yaping Gayal Breeding Farm"""																		environmental								
FJ153711.1.1240_U	FJ153711	1	1240	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosigidae_Group_A_X	Monosigidae_Group_A_X_sp.					ENV	Uncultured marine eukaryote clone GoC5_A08 small subunit ribosomal					GoC5_A08		"anoxic Gotland Deep (Baltic Sea) water sample"""																							environmental								
HQ867896.1.886_U	HQ867896	1	886	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.					ENV	Uncultured eukaryote clone SHAO530 18S ribosomal RNA gene, partial					SHAO530		"Saanich Inlet, micro-oxic marine water column, 120 m depth"""			14-nov.-06		Canada: Vancouver																		environmental								
HQ866268.1.867_U	HQ866268	1	867	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.					ENV	Uncultured eukaryote clone SGSU483 18S ribosomal RNA gene, partial					SGSU483		"Saanich Inlet, oxygenated marine water column, 100 m depth"""			06-juil.-06		Canada: Vancouver																		environmental								
FJ848500.1.1564_UC	FJ848500	1	1564	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_X_Group_P	Choanoflagellatea_X_Group_P_X	Choanoflagellatea_X_Group_P_X_sp.					ENV	Uncultured eukaryote clone DLN-J-72 small subunit ribosomal RNA					DLN-J-72		Gayal fecal sample					"China: Yunnan, Fugong, Yaping Gayal Breeding Farm"""																		environmental								
ACSY01002289.5453.6745_U	ACSY01002289	5453	6745	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_O	Salpingoeca_O	Salpingoeca_O_sp.																																												
AF372736.1.1253_U	AF372736	1	1253	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C3	Salpingoecidae_Group_C3_X	Salpingoecidae_Group_C3_X_sp.					ENV	Uncultured choanoflagellate small subunit ribosomal RNA gene,					LEMD189																									environmental								
AF272000.1.1761_U	AF272000	1	1761	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Acanthoecidae_Group_G	Calliacantha	Calliacantha_sp.			1		INV	Calliacantha sp. CEE-2003 18S ribosomal RNA gene, partial sequence.			South African																											culture								
GU825242.1.1039_U	GU825242	1	1039	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Acanthoecidae_Group_G	Acanthoecidae_Group_G_X	Acanthoecidae_Group_G_X_sp.					ENV	Uncultured eukaryote clone BCI5F13RM1A10 18S ribosomal RNA gene,					BCI5F13RM1A10		"micro-oxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
JF706235.1.1563_U	JF706235	1	1563	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Codosiga	Codosiga_sp.					INV	Codonosiga sp. FFN-2011 clone A1/p803 18S ribosomal RNA gene,					A1/p803																									environmental								
GU824793.1.1064_U	GU824793	1	1064	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosigidae_Group_A_X	Monosigidae_Group_A_X_sp.					ENV	Uncultured eukaryote clone BC95F13RM2G12 18S ribosomal RNA gene,					BC95F13RM2G12		"anoxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
HQ868248.1.871_U	HQ868248	1	871	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Acanthoecidae_Group_G	Acanthoecidae_Group_G_X	Acanthoecidae_Group_G_X_sp.					ENV	Uncultured eukaryote clone SHAT606 18S ribosomal RNA gene, partial					SHAT606		"Saanich Inlet, oxygenated marine water column, 200 m depth"""			14-nov.-06		Canada: Vancouver																		environmental								
GU969092.1.1018_U	GU969092	1	1018	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_B	Monosigidae_Group_B_X	Monosigidae_Group_B_X_sp.					ENV	Uncultured eukaryote clone wlb13-t3-otu4 18S ribosomal RNA gene,					wlb13-t3-otu4		ice-covered lake					Antarctica																		environmental								
GU647194.1.1533_U	GU647194	1	1533	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C2	Salpingoecidae_Group_C2_X	Salpingoecidae_Group_C2_X_sp.					ENV	Uncultured freshwater eukaryote clone ML2_dino18S-56 18S small					ML2_dino18S-56		">5 micrometer fraction of surface water, Mirror Lake, June 28"""					USA: Connecticut, Storrs	41.80 N 72.24 W		"similar to Salpingoeca napiformis strain ATCC 50153 (INSD accession EU011929)"""															environmental			41.8	-72.24				
HM749959.1.1559_U	HM749959	1	1559	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosigidae_Group_A_X	Monosigidae_Group_A_X_sp.					ENV	Uncultured marine eukaryote clone BLACKSEA_cl_57 18S ribosomal RNA,					BLACKSEA_cl_57		Black Sea redoxcline			2007																				environmental								
FN690451.1.1696_U	FN690451	1	1696	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.					ENV	Uncultured choanoflagellate partial 18S rRNA gene, clone 1b-B4.					1b-B4		sea water					Finland:Gulf of Finland	59.51 N 23.15 E																	environmental			59.51	23.15				
HQ026765.1.1022_U	HQ026765	1	1022	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_D	Stephanoecidae_Group_D_X	Stephanoecidae_Group_D_X_sp.					INV	Choanoflagellida sp. MMC-2011a 18S small subunit ribosomal RNA			MMC-2011a																											culture								
FJ848511.1.1550_U	FJ848511	1	1550	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_X_Group_P	Choanoflagellatea_X_Group_P_X	Choanoflagellatea_X_Group_P_X_sp.					ENV	Uncultured eukaryote clone DLN-J-95 small subunit ribosomal RNA					DLN-J-95		Gayal fecal sample					"China: Yunnan, Fugong, Yaping Gayal Breeding Farm"""																		environmental								
HQ868447.1.871_U	HQ868447	1	871	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Acanthoecidae_Group_G	Acanthoecidae_Group_G_X	Acanthoecidae_Group_G_X_sp.					ENV	Uncultured eukaryote clone SHAT444 18S ribosomal RNA gene, partial					SHAT444		"Saanich Inlet, oxygenated marine water column, 200 m depth"""			14-nov.-06		Canada: Vancouver																		environmental								
HM369540.1.1073_U	HM369540	1	1073	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_D	Stephanoecidae_Group_D_X	Stephanoecidae_Group_D_X_sp.					ENV	Uncultured eukaryote clone MS588-19 18S ribosomal RNA gene, partial					MS588-19		Boothbay Harbor, 1m depth					USA	43.8444 N 69.6410 W		PCR_primers=fwd_name: 528F, rev_name: EukB															environmental			43.8444	-69.641				
EF526821.1.1389_U	EF526821	1	1389	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_M	Monosigidae_Group_M_X	Monosigidae_Group_M_X_sp.					ENV	Uncultured marine eukaryote clone NIF_3G4 18S ribosomal RNA gene,					NIF_3G4		marine environment																							environmental								
HQ867243.1.872_U	HQ867243	1	872	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_D	Stephanoecidae_Group_D_X	Stephanoecidae_Group_D_X_sp.					ENV	Uncultured eukaryote clone SHAC493 18S ribosomal RNA gene, partial					SHAC493		"Saanich Inlet, oxygenated marine water column, 10 m depth"""			14-nov.-06		Canada: Vancouver																		environmental								
DQ103821.1.1556_U	DQ103821	1	1556	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_I	Stephanoecidae_Group_I_X	Stephanoecidae_Group_I_X_sp.			1		ENV	Uncultured marine eukaryote clone M1_18A02 small subunit ribosomal					M1_18A02		anoxic Mariager Fjord																							environmental								
HQ866496.1.883_U	HQ866496	1	883	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_B	Monosigidae_Group_B_X	Monosigidae_Group_B_X_sp.					ENV	Uncultured eukaryote clone SGSU428 18S ribosomal RNA gene, partial					SGSU428		"Saanich Inlet, oxygenated marine water column, 100 m depth"""			06-juil.-06		Canada: Vancouver																		environmental								
GU823730.1.1066_U	GU823730	1	1066	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Acanthoecidae_Group_G	Acanthoecidae_Group_G_X	Acanthoecidae_Group_G_X_sp.					ENV	Uncultured eukaryote clone BC95F13RM1D06 18S ribosomal RNA gene,					BC95F13RM1D06		"anoxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
JF706240.1.1668_U	JF706240	1	1668	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Codosiga	Codosiga_sp.					INV	Codonosiga sp. FFN-2011 clone A5/P1022L 18S ribosomal RNA gene,					A5/P1022L																									environmental								
FJ157338.1.1651_U	FJ157338	1	1651	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_O	Monosigidae_Group_O_X	Monosigidae_Group_O_X_sp.					ENV	Uncultured eukaryote clone kor_250804_27 18S ribosomal RNA gene,					kor_250804_27		Lake Koronia water column					Greece																		environmental								
HM561134.1.946_U	HM561134	1	946	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_D	Stephanoecidae_Group_D_X	Stephanoecidae_Group_D_X_sp.					ENV	Uncultured choanoflagellate clone CFL119DA01 18S ribosomal RNA					CFL119DA01		ocean water at 10m depth			17-mars-08		Canada	70.91 N 123.48 W		PCR_primers=fwd_name: nsf4/18, rev_name: eukr															environmental			70.91	-123.48				
EF526885.1.1784_U	EF526885	1	1784	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Acanthoecidae_Group_G	Acanthoecidae_Group_G_X	Acanthoecidae_Group_G_X_sp.			1		ENV	Uncultured marine eukaryote clone NA1_1F3 18S ribosomal RNA gene,					NA1_1F3		marine environment																							environmental								
EF526777.1.1321_U	EF526777	1	1321	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Acanthoecidae_Group_G	Acanthoecidae_Group_G_X	Acanthoecidae_Group_G_X_sp.			1		ENV	Uncultured marine eukaryote clone NIF_4H4 18S ribosomal RNA gene,					NIF_4H4		marine environment																							environmental								
JF706238.1.1668_U	JF706238	1	1668	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Codosiga	Codosiga_sp.					INV	Codonosiga sp. FFN-2011 clone A3/P1012 18S ribosomal RNA gene,					A3/P1012																									environmental								
GU824166.1.1196_U	GU824166	1	1196	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_B	Monosigidae_Group_B_X	Monosigidae_Group_B_X_sp.					ENV	Uncultured eukaryote clone BC95F15RM3D01 18S ribosomal RNA gene,					BC95F15RM3D01		"anoxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
FJ848484.1.1549_U	FJ848484	1	1549	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_X_Group_P	Choanoflagellatea_X_Group_P_X	Choanoflagellatea_X_Group_P_X_sp.					ENV	Uncultured eukaryote clone DLN-J-91 small subunit ribosomal RNA					DLN-J-91		Gayal fecal sample					"China: Yunnan, Fugong, Yaping Gayal Breeding Farm"""																		environmental								
JN693379.1.876_U	JN693379	1	876	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_D	Stephanoecidae_Group_D_X	Stephanoecidae_Group_D_X_sp.					ENV	Uncultured eukaryote clone TMC_2H07 18S ribosomal RNA gene, partial					TMC_2H07		San Pedro Ocean Time Series site					Pacific Ocean: Northwestern Pacific Ocean																		environmental								
HQ219446.1.1762_U	HQ219446	1	1762	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_O	Monosigidae_Group_O_X	Monosigidae_Group_O_X_sp.					ENV	Uncultured choanoflagellate clone AY2009D19 18S ribosomal RNA gene,					AY2009D19		dimictic and eutrophic lake					France: Massif Central, Lake Aydat	45.65 N 2.98 E		"contains 18S ribosomal RNA, internal transcribed spacer 1, 5.8S ribosomal RNA, internal transcribed spacer 2, and 28S ribosomal RNA"""															environmental			45.65	2.98				
DQ310302.1.1332_U	DQ310302	1	1332	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.			1		ENV	Uncultured marine eukaryote clone FV36_CilA12 small subunit					FV36_CilA12		"super-sulfidic anoxic fjord water samples"""					Norway: Framvaren																		environmental								
JQ782320.1.889_U	JQ782320	1	889	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Acanthoecida_X	Acanthoecida_XX	Acanthoecida_XX_sp.					ENV	Uncultured eukaryote clone HD1ct4.42 18S ribosomal RNA, partial					HD1ct4.42		"coastal surface water, southwestern Baltic Sea, salinity 15.7, temperature 10.5 unamended dark incubation exp 1, 3 micrometer filtered treatment, end of incubation"""																							environmental								
FJ848509.1.1550_U	FJ848509	1	1550	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_X_Group_P	Choanoflagellatea_X_Group_P_X	Choanoflagellatea_X_Group_P_X_sp.					ENV	Uncultured eukaryote clone DLN-J-92 small subunit ribosomal RNA					DLN-J-92		Gayal fecal sample					"China: Yunnan, Fugong, Yaping Gayal Breeding Farm"""																		environmental								
FJ848460.1.1549_U	FJ848460	1	1549	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellida_X	Choanoflagellida_XX	Choanoflagellida_XX_Clade-3	Choanoflagellida_XX_Clade-3_X	Choanoflagellida_XX_Clade-3_X_sp.					ENV	Uncultured eukaryote clone DLN-J-24 small subunit ribosomal RNA					DLN-J-24		Gayal fecal sample					"China: Yunnan, Fugong, Yaping Gayal Breeding Farm"""																		environmental								
GU824968.1.1091_U	GU824968	1	1091	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_E	Stephanoecidae_Group_E_X	Stephanoecidae_Group_E_X_sp.					ENV	Uncultured eukaryote clone BCI5F13RM2D08 18S ribosomal RNA gene,					BCI5F13RM2D08		"micro-oxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
DQ104582.1.1205_U	DQ104582	1	1205	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_O	Monosigidae_Group_O_X	Monosigidae_Group_O_X_sp.			1		ENV	Uncultured eukaryote clone EBF_C_E3 18S ribosomal RNA gene, partial					EBF_C_E3		Snake River Plain Aquifer					USA																		environmental								
ACSY01002401.2174.4266_U	ACSY01002401	2174	4266	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellida_X	Choanoflagellida_XX	Choanoflagellida_XXX	Choanoflagellida_XXXX	Choanoflagellida_XXXX_sp.																																												
EF526839.1.1396_U	EF526839	1	1396	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Acanthoecidae_Group_G	Acanthoecidae_Group_G_X	Acanthoecidae_Group_G_X_sp.			1		ENV	Uncultured marine eukaryote clone NA1_3H6 18S ribosomal RNA gene,					NA1_3H6		marine environment																							environmental								
Z34900.1.1779_U	Z34900	1	1779	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellida_X	Choanoflagellida_XX	Clade-2	Sphaeroeca	Sphaeroeca_volvox					INV	S.volvox mRNA for 18S ribosomal RNA.															PCR primer																							
AY789789.1.1223_U	AY789789	1	1223	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosigidae_Group_A_X	Monosigidae_Group_A_X_sp.			1		ENV	Uncultured eukaryote isolate P6X1b-9 18S ribosomal RNA gene,							"seawater batch cultures contaminated with crude oil"""																							environmental								
HQ870125.1.842_U	HQ870125	1	842	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_X_Group_L	Choanoflagellatea_X_Group_L_X	Choanoflagellatea_X_Group_L_X_sp.					ENV	Uncultured eukaryote clone SHZX514 18S ribosomal RNA gene, partial					SHZX514		"Saanich Inlet, oxygenated marine water column, 100 m depth"""			14-Apr-2008		Canada: Vancouver																		environmental								
GU825165.1.1060_U	GU825165	1	1060	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_XX	Choanoflagellatea_XXX	Choanoflagellatea_XXX_sp.					ENV	Uncultured eukaryote clone AB5F13RM6F05 18S ribosomal RNA gene,					AB5F13RM6F05		"anoxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
ACSY01002778.527.2625_U	ACSY01002778	527	2625	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_XX	Salpingoeca_XX	Salpingoeca_XX_sp.																																												
EU446388.1.1541_U	EU446388	1	1541	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Acanthoecidae_Group_G	Acanthoecidae_Group_G_X	Acanthoecidae_Group_G_X_sp.			1		ENV	Uncultured marine eukaryote clone cLA12G11 small subunit ribosomal					cLA12G11		"anoxic deep hypersaline L'Atalante Basin, eastern Mediterranean Sea"""								"PCR_primers=fwd_name: Euk A (21f), rev_name: U1391R"""															environmental								
EU011927.1.1818_U	EU011927	1	1818	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_I	Stephanoeca_Group_I	Stephanoeca_diplocostata			1		INV	Stephanoeca diplocostata from France 18S ribosomal RNA gene,												France																										
ACSY01001120.2009.3452_U	ACSY01001120	2009	3452	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellida_X	Choanoflagellida_XX	Choanoflagellida_XXX	Choanoflagellida_XXXX	Choanoflagellida_XXXX_sp.																																												
EF526858.1.1315_U	EF526858	1	1315	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Acanthoecidae_Group_G	Acanthoecidae_Group_G_X	Acanthoecidae_Group_G_X_sp.			1		ENV	Uncultured marine eukaryote clone NA1_1G9 18S ribosomal RNA gene,					NA1_1G9		marine environment																							environmental								
DQ103820.1.1546_U	DQ103820	1	1546	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.			1		ENV	Uncultured marine eukaryote clone M1_18E10 small subunit ribosomal					M1_18E10		anoxic Mariager Fjord																							environmental								
GU290101.1.1910_U	GU290101	1	1910	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_XX	Choanoflagellatea_XXX	Choanoflagellatea_XXX_sp.					ENV	Uncultured eukaryote clone TKR07M.79 18S ribosomal RNA gene,					TKR07M.79		Lake Tanganyika, metalimnion			mars-07			8.73 S 31.04 E	Anne-Laure Tarbe																environmental			-8.73	31.04				
DQ781334.1.1148_U	DQ781334	1	1148	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_A	Monosigidae_Group_A_X	Monosigidae_Group_A_X_sp.			1		ENV	Uncultured marine eukaryote clone AD608 18S ribosomal RNA gene,					AD608		marine coastal waters																							environmental								
